,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal_noise,actual_physics_noise,du_dv_normal_noise,du_dv_physics_noise
22951,-1.7250799,-0.72015077,-2.298965,0.57388514,0.30980393,0.89,1.1099476,-0.1537865,-0.14103782,1.2509855,-0.56,0.16015077,0.4062135,0.5738851,1.25098542
22952,-1.6097441,-0.74508065,-2.1755912,0.5658473,0.31764707,0.89,1.051253,-0.16465534,-0.13041353,1.1816665,-0.55,0.19508065,0.38534466,0.5658471,1.18166653
22953,-1.4229281,-0.7679089,-1.9357373,0.51280916,0.3254902,0.89,0.99890035,-0.17396094,-0.11628843,1.1151888,-0.55,0.2179089,0.37603906,0.5128092,1.11518878
22954,-1.1510547,-0.78754765,-1.5252349,0.3741802,0.33333334,0.89,0.95226014,-0.18184002,-0.09999558,1.0522557,-0.54,0.24754765,0.35815998,0.3741802,1.05225572
22955,-0.7491316,-0.80245084,-0.84491765,0.095786065,0.34117648,0.89,0.9107438,-0.18841977,-0.082583874,0.9933277,-0.54,0.26245084,0.35158023,0.09578605,0.993327674
22956,-0.16219825,-0.8102533,0.18542066,-0.3476189,0.34901962,0.89,0.873801,-0.19382305,-0.06486477,0.93866575,-0.53,0.2802533,0.33617695,0.34761891,0.93866577
22957,0.62564415,-0.80796,1.5297207,-0.9040765,0.35686275,0.89,0.84092396,-0.19816215,-0.04744782,0.88837177,-0.52,0.28796,0.32183785,0.90407655,0.88837178
22958,1.5607291,-0.79280573,3.002595,-1.4418659,0.3647059,0.89,0.81164473,-0.20154072,-0.030781,0.84242576,-0.52,0.27280573,0.31845928,1.4418659,0.84242573
22959,2.536184,-0.76322705,4.334302,-1.7981181,0.37254903,0.89,0.7855332,-0.20405765,-0.015178867,0.80071205,-0.51,0.25322705,0.30594235,1.798118,0.800712067
22960,3.4317613,-0.7193963,5.2742825,-1.842521,0.38039216,0.89,0.7621968,-0.20580335,-0.000847928,0.7630447,-0.51,0.2093963,0.30419665,1.8425212,0.763044728
22961,4.1459923,-0.66318876,5.6723423,-1.5263503,0.3882353,0.89,0.7412846,-0.20686103,0.012089161,0.7291954,-0.5,0.16318876,0.29313897,1.52635,0.729195439
22962,4.613641,-0.5977822,5.514466,-0.90082484,0.39607844,0.89,0.722478,-0.20730664,0.023577742,0.6989002,-0.49,0.1077822,0.28269336,0.900825,0.698900258
22963,4.812375,-0.52705747,4.9094577,-0.09708241,0.40392157,0.89,0.7054955,-0.20721282,0.03361509,0.6718804,-0.49,0.03705747,0.28278718,0.0970827,0.67188041
22964,4.760174,-0.45497102,4.0372505,0.7229232,0.4117647,0.89,0.690083,-0.20664324,0.042236723,0.64784634,-0.48,0.02502898,0.27335676,0.7229235,0.647846277
22965,4.5048113,-0.38499945,3.0847554,1.4200559,0.41960785,0.89,0.676019,-0.20565774,0.04950864,0.6265104,-0.47,0.08500055,0.26434226,1.4200559,0.62651036
22966,4.1089344,-0.3197931,2.197079,1.9118555,0.42745098,0.89,0.6631056,-0.20431067,0.05551676,0.6075889,-0.47,0.1502069,0.26568933,1.9118554,0.60758884
22967,3.6356537,-0.2610467,1.4575076,2.1781461,0.43529412,0.89,0.6511704,-0.20265062,0.060359992,0.5908104,-0.46,0.1989533,0.25734938,2.1781461,0.590810408
22968,3.1383092,-0.20956856,0.89297247,2.2453368,0.44313726,0.89,0.6400594,-0.20072396,0.06414674,0.57591265,-0.46,0.25043144,0.25927604,2.24533673,0.57591266
22969,2.6557088,-0.16545725,0.49241012,2.1632986,0.4509804,0.89,0.62963986,-0.19856872,0.06698759,0.5626523,-0.45,0.28454275,0.25143128,2.16329868,0.56265227
22970,2.212058,-0.12832856,0.22629529,1.9857628,0.45882353,0.89,0.61979496,-0.19622262,0.06899356,0.5508014,-0.44,0.31167144,0.24377738,1.98576271,0.5508014
22971,1.8195212,-0.097518384,0.060808092,1.758713,0.46666667,0.89,0.61042184,-0.19371797,0.070273526,0.54014826,-0.44,0.342481616,0.24628203,1.758713108,0.540148314
22972,1.4816971,-0.07223803,-0.0344,1.5160971,0.4745098,0.89,0.60143065,-0.19108398,0.07092919,0.5305015,-0.43,0.35776197,0.23891602,1.5160971,0.53050146
22973,1.1967967,-0.05168295,-0.083271794,1.2800684,0.48235294,0.89,0.5927443,-0.18834533,0.07105723,0.5216871,-0.42,0.36831705,0.23165467,1.280068494,0.52168707
22974,0.96011114,-0.035093725,-0.103205,1.0633161,0.49019608,0.89,0.5842958,-0.18552573,0.07074643,0.5135494,-0.42,0.384906275,0.23447427,1.06331614,0.51354937
22975,0.7656867,-0.021790206,-0.10610545,0.87179214,0.49803922,0.89,0.5760278,-0.1826423,0.07007576,0.50595206,-0.41,0.388209794,0.2273577,0.87179215,0.50595204
22976,0.6073492,-0.011181176,-0.099741496,0.7070907,0.5058824,0.89,0.56789047,-0.17971398,0.069117345,0.49877313,-0.4,0.388818824,0.22028602,0.707090696,0.498773125
22977,0.4792738,-0.002767026,-0.0889645,0.5682383,0.5137255,0.89,0.55983967,-0.17675425,0.06793473,0.49190494,-0.4,0.397232974,0.22324575,0.5682383,0.49190494
22978,0.37624705,0.003871501,-0.07667056,0.4529176,0.52156866,0.89,0.5518425,-0.17377491,0.06658174,0.48526075,-0.39,0.393871501,0.21622509,0.45291761,0.48526076
22979,0.293769,0.009079099,-0.06449153,0.35826054,0.5294118,0.89,0.54386663,-0.17078759,0.06510703,0.47875962,-0.39,0.399079099,0.21921241,0.35826053,0.4787596
22980,0.22802614,0.013138235,-0.053269383,0.28129554,0.5372549,0.89,0.5358892,-0.16779931,0.06354925,0.47233996,-0.38,0.393138235,0.21220069,0.281295523,0.47233995
22981,0.17584518,0.0162794,-0.043372657,0.21921784,0.54509807,0.89,0.5278885,-0.16481782,0.061942756,0.46594572,-0.37,0.3862794,0.20518218,0.219217837,0.465945744
22982,0.13460363,0.018690288,-0.034894828,0.16949846,0.5529412,0.89,0.51984954,-0.1618476,0.060314223,0.45953533,-0.37,0.388690288,0.2081524,0.169498458,0.459535317
22983,0.10215835,0.020521104,-0.027780745,0.1299391,0.56078434,0.89,0.5117586,-0.158893,0.0586862,0.45307243,-0.36,0.380521104,0.201107,0.129939095,0.4530724
22984,0.07676108,0.021892905,-0.02190238,0.098663464,0.5686275,0.89,0.50360686,-0.15595712,0.057076484,0.4465304,-0.35,0.371892905,0.19404288,0.09866346,0.446530376
22985,0.056992903,0.022903323,-0.017103726,0.07409663,0.5764706,0.89,0.49538687,-0.15304317,0.05549892,0.43988794,-0.35,0.372903323,0.19695683,0.074096629,0.43988795
22986,0.041704886,0.023629844,-0.013225261,0.054930147,0.58431375,0.89,0.4870929,-0.15015198,0.05396378,0.43312913,-0.34,0.363629844,0.18984802,0.054930147,0.43312912
22987,0.029968811,0.02413553,-0.010117613,0.040086426,0.5921569,0.89,0.47872406,-0.14728244,0.052477393,0.42624667,-0.34,0.36413553,0.19271756,0.040086424,0.426246667
22988,0.021037955,0.024469137,-0.007647153,0.028685108,0.6,0.89,0.47027788,-0.1444359,0.051045343,0.41923252,-0.33,0.354469137,0.1855641,0.028685108,0.419232537
22989,0.014310043,0.024670064,-0.005698019,0.020008061,0.60784316,0.89,0.46175462,-0.14161183,0.049670376,0.41208425,-0.32,0.344670064,0.17838817,0.020008062,0.412084244
22990,0.009302403,0.024769247,-0.004171797,0.0134742,0.6156863,0.89,0.4531552,-0.13880976,0.048354372,0.40480083,-0.32,0.344769247,0.18119024,0.0134742,0.404800828
22991,0.005628412,0.02479148,-0.002986213,0.008614625,0.62352943,0.89,0.44448286,-0.13602723,0.047096193,0.39738667,-0.31,0.33479148,0.17397277,0.008614625,0.397386667
22992,0.002979558,0.024754226,-0.002073225,0.005052783,0.6313726,0.89,0.43573827,-0.1332651,0.045895934,0.38984233,-0.3,0.324754226,0.1667349,0.005052783,0.389842336
22993,0.001110375,0.024671912,-0.00137701,0.002487384,0.6392157,0.89,0.42692703,-0.13051952,0.04475086,0.38217616,-0.3,0.324671912,0.16948048,0.002487384,0.38217617
22994,-0.000174774,0.024558425,-0.000851913,0.000677138,0.64705884,0.89,0.41805124,-0.12778957,0.043658573,0.37439266,-0.29,0.314558425,0.16221043,0.000677138,0.374392667
22995,-0.001029106,0.024419785,-0.000461139,-0.000567966,0.654902,0.89,0.4091152,-0.12507279,0.04261598,0.36649922,-0.28,0.304419785,0.15492721,0.000567966,0.36649922
22996,-0.001573301,0.024263501,-0.000174944,-0.001398357,0.6627451,0.89,0.40012306,-0.12236799,0.04161996,0.3585031,-0.28,0.304263501,0.15763201,0.001398357,0.3585031
22997,-0.001900756,0.02409345,3.05E-05,-0.001931222,0.67058825,0.89,0.39107865,-0.11967279,0.04066702,0.35041162,-0.27,0.29409345,0.15032721,0.001931222,0.35041163
22998,-0.002084952,0.023914218,0.00017426,-0.002259212,0.6784314,0.89,0.3819864,-0.11698504,0.039753284,0.34223315,-0.26,0.283914218,0.14301496,0.002259212,0.342233116
22999,-0.002180809,0.023726642,0.000271492,-0.002452302,0.6862745,0.89,0.37285057,-0.114303246,0.03887528,0.3339753,-0.26,0.283726642,0.145696754,0.002452302,0.33397529
23000,-0.002229852,0.023534298,0.000334161,-0.002564014,0.69411767,0.89,0.36367443,-0.111624494,0.03802905,0.3256454,-0.25,0.273534298,0.138375506,0.002564014,0.32564538
23001,-0.00226302,0.023336112,0.000371596,-0.002634616,0.7019608,0.89,0.35446212,-0.108948365,0.03721138,0.31725076,-0.25,0.273336112,0.141051635,0.002634616,0.31725074
23002,-0.002302941,0.023133576,0.000391201,-0.002694141,0.70980394,0.89,0.34521738,-0.10626991,0.03641761,0.30879977,-0.24,0.263133576,0.13373009,0.002694141,0.30879977
23003,-0.002364909,0.022927046,0.000398593,-0.002763503,0.7176471,0.89,0.3359436,-0.103590265,0.03564523,0.30029836,-0.23,0.252927046,0.126409735,0.002763503,0.30029837
23004,-0.002458944,0.02271682,0.00039809,-0.002857033,0.7254902,0.89,0.32664382,-0.100906506,0.03489052,0.2917533,-0.23,0.25271682,0.129093494,0.002857033,0.2917533
23005,-0.002591677,0.022501945,0.000392951,-0.002984628,0.73333335,0.89,0.3173211,-0.0982153,0.03414945,0.28317165,-0.22,0.242501945,0.1217847,0.002984628,0.28317165
23006,-0.002765927,0.022283018,0.0003856,-0.003151528,0.7411765,0.89,0.3079779,-0.09551717,0.03341982,0.2745581,-0.21,0.232283018,0.11448283,0.003151528,0.27455808
23007,-0.002982468,0.022058427,0.000377748,-0.003360216,0.7490196,0.89,0.29861733,-0.09280862,0.03269773,0.26591963,-0.21,0.232058427,0.11719138,0.003360216,0.2659196
23008,-0.003240425,0.021829844,0.000370669,-0.003611094,0.75686276,0.89,0.28924096,-0.09008922,0.03198077,0.25726017,-0.2,0.221829844,0.10991078,0.003611094,0.25726019
23009,-0.003537627,0.021595895,0.000365137,-0.003902763,0.7647059,0.89,0.27985072,-0.08735748,0.031265967,0.24858475,-0.19,0.211595895,0.10264252,0.003902763,0.248584753
23010,-0.003871009,0.021355689,0.000361628,-0.004232638,0.77254903,0.89,0.27044904,-0.08461012,0.03055012,0.23989892,-0.19,0.211355689,0.10538988,0.004232637,0.23989892
23011,-0.004236931,0.021110475,0.000360452,-0.004597384,0.78039217,0.89,0.2610369,-0.08184679,0.029830776,0.23120612,-0.18,0.201110475,0.09815321,0.004597384,0.231206124
23012,-0.004631463,0.020859003,0.000361621,-0.004993084,0.7882353,0.89,0.25161535,-0.07906659,0.029105728,0.22250961,-0.17,0.190859003,0.09093341,0.004993084,0.222509622
23013,-0.005050487,0.020601451,0.0003651,-0.005415587,0.79607844,0.89,0.24218652,-0.07626636,0.028371735,0.21381478,-0.17,0.190601451,0.09373364,0.005415587,0.213814785
23014,-0.005490033,0.02033788,0.000370745,-0.005860778,0.8039216,0.89,0.23274966,-0.073446825,0.027627176,0.20512249,-0.16,0.18033788,0.086553175,0.005860778,0.205122484
23015,-0.005945953,0.020067811,0.000378302,-0.006324255,0.8117647,0.89,0.22330688,-0.07060529,0.026869243,0.19643763,-0.16,0.180067811,0.08939471,0.006324255,0.196437637
23016,-0.00641443,0.019791186,0.000387527,-0.006801957,0.81960785,0.89,0.21385784,-0.067740455,0.026095616,0.18776223,-0.15,0.169791186,0.082259545,0.006801957,0.187762224
23017,-0.006892045,0.019509256,0.00039819,-0.007290234,0.827451,0.89,0.20440274,-0.064852014,0.025304448,0.17909831,-0.14,0.159509256,0.075147986,0.007290235,0.179098292
23018,-0.007375422,0.019221425,0.000409975,-0.007785397,0.8352941,0.89,0.19494246,-0.061937824,0.024493212,0.17044924,-0.14,0.159221425,0.078062176,0.007785397,0.170449248
23019,-0.007861339,0.018927097,0.000422575,-0.008283913,0.84313726,0.89,0.18547574,-0.058996513,0.023659665,0.16181608,-0.13,0.148927097,0.071003487,0.008283914,0.161816075
23020,-0.008347113,0.018627107,0.00043574,-0.008782852,0.8509804,0.89,0.1760032,-0.0560285,0.022802273,0.15320092,-0.12,0.138627107,0.0639715,0.008782853,0.153200927
23021,-0.008830139,0.018321991,0.000449228,-0.009279368,0.85882354,0.89,0.16652386,-0.05303134,0.021918492,0.14460537,-0.12,0.138321991,0.06696866,0.009279367,0.144605368
23022,-0.009308151,0.01801157,0.000462789,-0.00977094,0.8666667,0.89,0.15703699,-0.050003782,0.021006165,0.13603082,-0.11,0.12801157,0.059996218,0.00977094,0.136030825
23023,-0.009779284,0.017695963,0.000476208,-0.010255491,0.8745098,0.89,0.14754276,-0.04694523,0.02006347,0.12747929,-0.1,0.117695963,0.05305477,0.010255492,0.12747929
23024,-0.010241598,0.017375886,0.000489302,-0.0107309,0.88235295,0.89,0.13803923,-0.043855265,0.019088607,0.11895062,-0.1,0.117375886,0.056144735,0.0107309,0.118950623
23025,-0.010693773,0.01705134,0.000501903,-0.011195676,0.8901961,0.89,0.12852594,-0.040731564,0.018078951,0.11044699,-0.09,0.10705134,0.049268436,0.011195676,0.110446989
23026,-0.011134565,0.016723692,0.000513923,-0.011648488,0.8980392,0.89,0.119001776,-0.037573352,0.017032633,0.101969145,-0.08,0.096723692,0.042426648,0.011648488,0.101969143
23027,-0.011562618,0.016390681,0.000525103,-0.01208772,0.90588236,0.89,0.10946519,-0.03438075,0.015947975,0.093517214,-0.08,0.096390681,0.04561925,0.012087721,0.093517215
23028,-0.011977287,0.016055584,0.000535498,-0.012512784,0.9137255,0.89,0.09991502,-0.031151786,0.01482255,0.08509247,-0.07,0.086055584,0.038848214,0.012512785,0.08509247
23029,-0.012377851,0.015717268,0.000544962,-0.012922813,0.92156863,0.89,0.090349205,-0.027884856,0.013653982,0.076695226,-0.06,0.075717268,0.032115144,0.012922813,0.076695223
23030,-0.012763609,0.015376031,0.000553417,-0.013317026,0.92941177,0.89,0.08076727,-0.024580255,0.012440697,0.06832657,-0.06,0.075376031,0.035419745,0.013317026,0.068326573
23031,-0.013134293,0.015032649,0.000560859,-0.013695153,0.9372549,0.89,0.07116606,-0.021236315,0.011180223,0.05998584,-0.05,0.065032649,0.028763685,0.013695152,0.059985837
23032,-0.013489507,0.014687002,0.000567233,-0.01405674,0.94509804,0.89,0.061545447,-0.017853037,0.009870812,0.051674634,-0.05,0.064687002,0.032146963,0.01405674,0.051674635
23033,-0.013829292,0.014340639,0.000572586,-0.014401878,0.9529412,0.89,0.05190172,-0.014427975,0.00850959,0.04339213,-0.04,0.054340639,0.025572025,0.014401878,0.04339213
23034,-0.0141533,0.013992667,0.000576857,-0.014730157,0.9607843,0.89,0.042234577,-0.010961309,0.007094793,0.035139784,-0.03,0.043992667,0.019038691,0.014730157,0.035139784
23035,-0.014461687,0.013643384,0.000580053,-0.01504174,0.96862745,0.89,0.032540724,-0.00745149,0.005623849,0.026916875,-0.03,0.043643384,0.02254851,0.01504174,0.026916875
23036,-0.014754511,0.013294399,0.000582254,-0.015336764,0.9764706,0.89,0.02281829,-0.003897861,0.004094527,0.018723764,-0.02,0.033294399,0.016102139,0.015336764,0.018723763
23037,-0.015031928,0.01294452,0.000583415,-0.015615344,0.9843137,0.89,0.013065545,-0.000299647,0.002504494,0.010561051,-0.01,0.02294452,0.009700353,0.015615343,0.010561051
23038,-0.015294228,0.012595117,0.000583626,-0.015877854,0.99215686,0.89,0.003279855,0.003343865,0.000851414,0.002428441,-0.01,0.022595117,0.013343865,0.015877854,0.002428441
23039,-0.015541569,0.012245655,0.00058288,-0.01612445,1,0.89,-0.006541124,0.007034287,-0.000867561,-0.005673563,0,0.012245655,0.007034287,0.016124449,0.005673563
23040,0.012577693,-0.006185651,0.12538218,-0.1128045,-1,0.9,-0.000607787,-0.00277482,-0.000824111,0.000216324,0,0.006185651,0.00277482,0.112804487,0.000216324
23041,0.017083827,0.007796943,0.10016421,-0.08308039,-0.99215686,0.9,-0.007507957,0.006895095,-0.012693312,0.005185355,0.01,0.002203057,0.003104905,0.083080383,0.005185355
23042,0.021367602,0.024000585,0.059353206,-0.037985608,-0.9843137,0.9,-0.014195177,0.016483799,-0.024265869,0.010070692,0.01,0.014000585,0.006483799,0.037985604,0.010070692
23043,0.025335126,0.04237014,0.001679778,0.023655348,-0.9764706,0.9,-0.020672755,0.02599074,-0.035545453,0.014872698,0.02,0.02237014,0.00599074,0.023655348,0.014872698
23044,0.028907936,0.06279522,-0.07311648,0.10202442,-0.96862745,0.9,-0.02694184,0.035417184,-0.046537563,0.019595724,0.03,0.03279522,0.005417184,0.102024416,0.019595723
23045,0.032028418,0.08511442,-0.1641708,0.19619921,-0.9607843,0.9,-0.033003934,0.044764236,-0.057247143,0.02424321,0.03,0.05511442,0.014764236,0.196199218,0.024243209
23046,0.0346632,0.10912502,-0.26951963,0.30418283,-0.9529412,0.9,-0.038861744,0.054030463,-0.06767602,0.028814277,0.04,0.06912502,0.014030463,0.30418283,0.028814276
23047,0.036804646,0.13458735,-0.38624275,0.42304736,-0.94509804,0.9,-0.044514794,0.06321718,-0.077828795,0.033314,0.04,0.09458735,0.02321718,0.423047396,0.033314001
23048,0.03846864,0.16124088,-0.510746,0.54921466,-0.9372549,0.9,-0.04996693,0.07232468,-0.08770867,0.037741736,0.05,0.11124088,0.02232468,0.54921464,0.03774174
23049,0.039692596,0.18881369,-0.6390922,0.6787848,-0.92941177,0.9,-0.055216476,0.081354365,-0.09732005,0.042103574,0.06,0.12881369,0.021354365,0.678784796,0.042103574
23050,0.040529966,0.21703744,-0.767363,0.807893,-0.92156863,0.9,-0.060267456,0.09030397,-0.10666291,0.04639545,0.06,0.15703744,0.03030397,0.807892966,0.046395454
23051,0.041045263,0.24565339,-0.8919583,0.93300354,-0.9137255,0.9,-0.0651197,0.099174425,-0.11574072,0.05062102,0.07,0.17565339,0.029174425,0.933003563,0.05062102
23052,0.041309193,0.2744243,-1.0098487,1.051158,-0.90588236,0.9,-0.06977428,0.10796733,-0.12455732,0.05478304,0.08,0.1944243,0.02796733,1.051157893,0.05478304
23053,0.041393798,0.3031401,-1.1187218,1.1601156,-0.8980392,0.9,-0.074232586,0.11668177,-0.13311376,0.05888118,0.08,0.2231401,0.03668177,1.160115598,0.058881174
23054,0.04136773,0.33162057,-1.2170256,1.2583934,-0.8901961,0.9,-0.07849643,0.12531756,-0.14141199,0.06291556,0.09,0.24162057,0.03531756,1.25839333,0.06291556
23055,0.041294307,0.35971564,-1.3039397,1.345234,-0.88235295,0.9,-0.08256598,0.13387524,-0.14945436,0.06688837,0.1,0.25971564,0.03387524,1.345234007,0.06688838
23056,0.041230503,0.38730896,-1.3793063,1.4205369,-0.8745098,0.9,-0.08644226,0.14235388,-0.157242,0.07079973,0.1,0.28730896,0.04235388,1.420536803,0.07079974
23057,0.041223653,0.41431254,-1.4434808,1.4847045,-0.8666667,0.9,-0.09012667,0.1507548,-0.16477743,0.07465076,0.11,0.30431254,0.0407548,1.484704453,0.07465076
23058,0.041313693,0.44066364,-1.4972087,1.5385224,-0.85882354,0.9,-0.09362089,0.15907697,-0.17206188,0.07844099,0.12,0.32066364,0.03907697,1.538522393,0.07844099
23059,0.04153268,0.46632475,-1.5414987,1.5830313,-0.8509804,0.9,-0.09692486,0.16732071,-0.17909689,0.08217203,0.12,0.34632475,0.04732071,1.58303138,0.08217203
23060,0.041904546,0.49127614,-1.5774901,1.6193947,-0.84313726,0.9,-0.10004025,0.17548601,-0.18588436,0.085844114,0.13,0.36127614,0.04548601,1.619394646,0.08584411
23061,0.042448092,0.51551557,-1.6063728,1.6488209,-0.8352941,0.9,-0.102968164,0.18357264,-0.19242565,0.08945749,0.13,0.38551557,0.05357264,1.648820892,0.089457486
23062,0.04317533,0.53905153,-1.6292921,1.6724675,-0.827451,0.9,-0.1057101,0.19158022,-0.198722,0.093011916,0.14,0.39905153,0.05158022,1.67246743,0.0930119
23063,0.04409455,0.56190264,-1.6473093,1.6914039,-0.81960785,0.9,-0.108266294,0.1995096,-0.20477591,0.09650962,0.15,0.41190264,0.0495096,1.69140385,0.096509616
23064,0.04521009,0.5840931,-1.6613609,1.706571,-0.8117647,0.9,-0.11063856,0.20735906,-0.21058752,0.099948965,0.15,0.4340931,0.05735906,1.70657099,0.09994896
23065,0.04652288,0.6056507,-1.6722376,1.7187605,-0.8039216,0.9,-0.11282825,0.21512984,-0.21615916,0.10333092,0.16,0.4456507,0.05512984,1.71876048,0.10333091
23066,0.048031323,0.626607,-1.6805807,1.7286121,-0.79607844,0.9,-0.11483602,0.22282104,-0.2214925,0.10665647,0.17,0.456607,0.05282104,1.728612023,0.10665648
23067,0.04973141,0.6469924,-1.6868774,1.7366087,-0.7882353,0.9,-0.11666317,0.23043291,-0.226589,0.10992582,0.17,0.4769924,0.06043291,1.73660881,0.10992583
23068,0.05161702,0.66683525,-1.6914603,1.7430773,-0.78039217,0.9,-0.118311815,0.23796572,-0.23145087,0.113139056,0.18,0.48683525,0.05796572,1.74307732,0.113139055
23069,0.053680256,0.6861631,-1.6945329,1.7482132,-0.77254903,0.9,-0.11978272,0.24541794,-0.23607872,0.11629601,0.19,0.4961631,0.05541794,1.748213156,0.116296
23070,0.05591071,0.70500106,-1.6961671,1.7520778,-0.7647059,0.9,-0.12107765,0.25279057,-0.24047573,0.11939809,0.19,0.51500106,0.06279057,1.75207781,0.11939808
23071,0.058296386,0.7233686,-1.6963205,1.754617,-0.75686276,0.9,-0.122197405,0.26008284,-0.24464239,0.12244498,0.2,0.5233686,0.06008284,1.754616886,0.122444985
23072,0.06082251,0.7412814,-1.694848,1.7556704,-0.7490196,0.9,-0.12314412,0.2672943,-0.24858111,0.12543699,0.21,0.5312814,0.0572943,1.75567051,0.12543699
23073,0.0634721,0.75875217,-1.6915174,1.7549895,-0.7411765,0.9,-0.12391856,0.27442664,-0.25229502,0.12837645,0.21,0.54875217,0.06442664,1.7549895,0.12837646
23074,0.06622563,0.7757874,-1.686023,1.7522488,-0.73333335,0.9,-0.12452373,0.28147763,-0.255785,0.13126126,0.22,0.5557874,0.06147763,1.75224863,0.13126127
23075,0.069059856,0.79239124,-1.677993,1.7470529,-0.7254902,0.9,-0.12495911,0.28844845,-0.25905377,0.13409466,0.22,0.57239124,0.06844845,1.747052856,0.13409466
23076,0.07194908,0.80855846,-1.6669979,1.738947,-0.7176471,0.9,-0.12522797,0.2953382,-0.2621032,0.13687523,0.23,0.57855846,0.0653382,1.73894698,0.13687523
23077,0.07486348,0.8242847,-1.652578,1.7274414,-0.70980394,0.9,-0.12533152,0.30214703,-0.2649363,0.13960478,0.24,0.5842847,0.06214703,1.72744148,0.13960478
23078,0.077768885,0.8395571,-1.6342417,1.7120106,-0.7019608,0.9,-0.12527062,0.30887473,-0.26755494,0.1422843,0.24,0.5995571,0.06887473,1.712010585,0.14228432
23079,0.080627665,0.8543589,-1.611473,1.6921006,-0.69411767,0.9,-0.12504816,0.31552184,-0.26996192,0.14491378,0.25,0.6043589,0.06552184,1.692100665,0.14491376
23080,0.08339769,0.86867136,-1.5837612,1.667159,-0.6862745,0.9,-0.12466507,0.3220877,-0.27216002,0.14749497,0.26,0.60867136,0.0620877,1.66715889,0.14749495
23081,0.08603186,0.88246906,-1.5505952,1.6366271,-0.6784314,0.9,-0.12412399,0.32857156,-0.27415144,0.15002745,0.26,0.62246906,0.06857156,1.63662706,0.15002745
23082,0.088478625,0.8957264,-1.5114849,1.5999634,-0.67058825,0.9,-0.12342544,0.33497423,-0.2759389,0.15251346,0.27,0.6257264,0.06497423,1.599963525,0.15251346
23083,0.09068112,0.9084091,-1.4659562,1.5566373,-0.6627451,0.9,-0.12257201,0.3412959,-0.27752593,0.15495393,0.28,0.6284091,0.0612959,1.55663732,0.15495392
23084,0.09257812,0.92048573,-1.4135875,1.5061656,-0.654902,0.9,-0.12156592,0.34753597,-0.2789149,0.15734899,0.28,0.64048573,0.06753597,1.50616562,0.15734898
23085,0.094102874,0.9319187,-1.3539957,1.4480985,-0.64705884,0.9,-0.12040815,0.35369468,-0.2801088,0.15970065,0.29,0.6419187,0.06369468,1.448098574,0.15970065
23086,0.095184654,0.9426691,-1.2868608,1.3820455,-0.6392157,0.9,-0.11910127,0.35977167,-0.28111085,0.16200957,0.29,0.6526691,0.06977167,1.382045454,0.16200958
23087,0.09574724,0.9526958,-1.2119255,1.3076727,-0.6313726,0.9,-0.11764653,0.36576748,-0.28192425,0.16427773,0.3,0.6526958,0.06576748,1.30767274,0.16427772
23088,0.09571015,0.9619566,-1.1290041,1.2247143,-0.62352943,0.9,-0.11604578,0.37168145,-0.2825518,0.16650602,0.31,0.6519566,0.06168145,1.22471425,0.16650602
23089,0.09498924,0.97040856,-1.0380028,1.132992,-0.6156863,0.9,-0.114301234,0.37751412,-0.28299692,0.1686957,0.31,0.66040856,0.06751412,1.13299204,0.168695686
23090,0.093495674,0.97800654,-0.9389002,1.0323958,-0.60784316,0.9,-0.11241481,0.3832656,-0.28326324,0.17084841,0.32,0.65800654,0.0632656,1.032395874,0.17084843
23091,0.091138154,0.98470736,-0.83178073,0.92291886,-0.6,0.9,-0.1103881,0.38893485,-0.2833525,0.1729644,0.33,0.65470736,0.05893485,0.922918884,0.1729644
23092,0.08782111,0.9904653,-0.7168094,0.8046305,-0.5921569,0.9,-0.10822261,0.3945235,-0.28326946,0.17504685,0.33,0.6604653,0.0645235,0.80463051,0.17504685
23093,0.08344729,0.99523616,-0.59425294,0.6777002,-0.58431375,0.9,-0.10592067,0.40003073,-0.28301716,0.17709649,0.34,0.65523616,0.06003073,0.67770023,0.17709649
23094,0.07791691,0.9989767,-0.46447164,0.54238856,-0.5764706,0.9,-0.103483565,0.40545654,-0.2825984,0.17911485,0.34,0.6589767,0.06545654,0.54238855,0.179114835
23095,0.071128845,1.0016434,-0.3279255,0.39905435,-0.5686275,0.9,-0.1009134,0.41080165,-0.28201705,0.18110363,0.35,0.6516434,0.06080165,0.399054345,0.18110365
23096,0.062980115,1.0031939,-0.18515196,0.24813208,-0.56078434,0.9,-0.09821195,0.41606528,-0.2812756,0.18306366,0.36,0.6431939,0.05606528,0.248132075,0.18306365
23097,0.053369477,1.0035897,-0.036801282,0.090170756,-0.5529412,0.9,-0.09538043,0.42124832,-0.28037834,0.18499792,0.36,0.6435897,0.06124832,0.090170759,0.18499791
23098,0.042193476,1.0027902,0.11641312,-0.074219644,-0.54509807,0.9,-0.09242103,0.4263503,-0.27932763,0.1869066,0.37,0.6327902,0.0563503,0.074219644,0.1869066
23099,0.029349796,1.000759,0.27369982,-0.24435002,-0.5372549,0.9,-0.08933478,0.43137175,-0.2781271,0.18879232,0.38,0.620759,0.05137175,0.244350024,0.18879232
23100,0.014738307,0.9974604,0.43418756,-0.41944924,-0.5294118,0.9,-0.086123526,0.43631208,-0.27677986,0.19065632,0.38,0.6174604,0.05631208,0.419449253,0.190656334
