,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal,actual_physics,du_dv_normal,du_dv_physics
17526,0.45523897,0.49144465,1.9898466,-1.5346076,-0.07450981,0.68,0.040181372,0.44888234,0.22158545,-0.18140408,0.86,0.36855535,0.41111766,1.53460763,0.181404078
17527,0.44430426,0.4590984,1.8840806,-1.4397764,-0.06666667,0.68,0.03574193,0.443945,0.19133726,-0.15559533,0.87,0.4109016,0.426055,1.43977634,0.15559533
17528,0.43267077,0.42632812,1.7716862,-1.3390155,-0.05882353,0.68,0.027075626,0.43611073,0.21936688,-0.19229123,0.88,0.45367188,0.44388927,1.33901543,0.192291254
17529,0.42034942,0.39315772,1.6529579,-1.2326084,-0.050980393,0.68,0.014188268,0.4209262,0.36956406,-0.35537577,0.88,0.48684228,0.4590738,1.23260848,0.355375792
17530,0.4073496,0.3596117,1.5282149,-1.1208653,-0.043137256,0.68,0.000776034,0.39054924,0.64244497,-0.6416689,0.89,0.5303883,0.49945076,1.1208653,0.641668936
17531,0.39368683,0.32571685,1.3978124,-1.0041255,-0.03529412,0.68,-0.00485832,0.33162677,0.83497286,-0.8398311,0.89,0.56428315,0.55837323,1.00412557,0.83983118
17532,0.37937716,0.2914996,1.2621286,-0.8827515,-0.02745098,0.68,0.008141152,0.22433843,0.76774883,-0.7596078,0.9,0.6085004,0.67566157,0.88275144,0.759607678
17533,0.3644397,0.25698745,1.1215743,-0.7571345,-0.019607844,0.68,0.031879935,0.060533777,0.1414473,-0.109567404,0.9,0.64301255,0.839466223,0.7571346,0.109567365
17534,0.34889686,0.22220986,0.97659326,-0.6276964,-0.011764706,0.68,0.020936642,-0.12585017,-0.9589819,0.9799186,0.85,0.62779014,0.97585017,0.6276964,0.979918542
17535,0.33277357,0.18719597,0.8276577,-0.49488416,-0.003921569,0.68,-0.038057264,-0.27883768,-1.223083,1.1850257,0.47,0.28280403,0.74883768,0.49488413,1.185025736
17536,0.3160989,0.15197793,0.6752803,-0.35918134,0.003921569,0.68,-0.098351516,-0.37441805,-1.2356529,1.1373014,-0.47,0.62197793,0.09558195,0.3591814,1.137301384
17537,0.29890603,0.11658722,0.51999795,-0.22109193,0.011764706,0.68,-0.13848473,-0.42829257,-1.0929106,0.95442593,-0.85,0.96658722,0.42170743,0.22109192,0.95442587
17538,0.28123054,0.08105698,0.36238292,-0.081152365,0.019607844,0.68,-0.16433218,-0.4599893,-0.91332406,0.7489919,-0.9,0.98105698,0.4400107,0.08115238,0.74899188
17539,0.26311398,0.045423687,0.20304812,0.060065847,0.02745098,0.68,-0.18209799,-0.48064488,-0.78166986,0.5995719,-0.9,0.945423687,0.41935512,0.06006586,0.59957187
17540,0.2446003,0.009720564,0.042616,0.2019843,0.03529412,0.68,-0.19492169,-0.49574822,-0.70386124,0.50893956,-0.89,0.899720564,0.39425178,0.2019843,0.50893955
17541,0.22573832,-0.026014045,-0.118246675,0.343985,0.043137256,0.68,-0.20437385,-0.5080141,-0.66451645,0.4601426,-0.89,0.863985955,0.3819859,0.343984995,0.4601426
17542,0.2065803,-0.06174311,-0.278861,0.4854413,0.050980393,0.68,-0.21133852,-0.5188268,-0.6488792,0.43754065,-0.88,0.81825689,0.3611732,0.4854413,0.43754068
17543,0.18718241,-0.09742865,-0.43853003,0.6257124,0.05882353,0.68,-0.21637927,-0.5289055,-0.6465284,0.43014914,-0.88,0.78257135,0.3510945,0.62571244,0.43014913
17544,0.16760373,-0.13303,-0.59653616,0.7641399,0.06666667,0.68,-0.21988794,-0.53862095,-0.6506581,0.43077013,-0.87,0.73697,0.33137905,0.76413989,0.43077016
17545,0.14790663,-0.16850753,-0.75216204,0.9000687,0.07450981,0.68,-0.22213785,-0.5481546,-0.6569072,0.43476936,-0.86,0.69149247,0.3118454,0.90006867,0.43476935
17546,0.12815504,-0.20382226,-0.90469795,1.032853,0.08235294,0.68,-0.22330195,-0.5575822,-0.6623929,0.43909097,-0.86,0.65617774,0.3024178,1.03285299,0.43909095
17547,0.10841513,-0.23893356,-1.0534332,1.1618483,0.09019608,0.68,-0.22343807,-0.56691706,-0.66507226,0.44163418,-0.85,0.61106644,0.28308294,1.16184833,0.44163419
17548,0.08875396,-0.27379858,-1.1976627,1.2864166,0.09803922,0.68,-0.22247745,-0.5761355,-0.6633086,0.44083115,-0.85,0.57620142,0.2738645,1.28641666,0.44083115
17549,0.06923874,-0.30837965,-1.336728,1.4059668,0.105882354,0.68,-0.22023158,-0.58518815,-0.6557034,0.43547183,-0.84,0.53162035,0.25481185,1.40596674,0.43547182
17550,0.049935985,-0.342636,-1.4699825,1.5199184,0.11372549,0.68,-0.2164384,-0.59400845,-0.641165,0.4247266,-0.83,0.487364,0.23599155,1.519918485,0.4247266
17551,0.03091169,-0.3765276,-1.5968184,1.6277301,0.12156863,0.68,-0.21084751,-0.6025172,-0.61911017,0.40826267,-0.83,0.4534724,0.2274828,1.62773009,0.40826266
17552,0.012229729,-0.41001606,-1.7166715,1.7289011,0.12941177,0.68,-0.20331842,-0.61063117,-0.58965695,0.3863385,-0.82,0.40998394,0.20936883,1.728901229,0.38633853
17553,-0.00604957,-0.44306463,-1.8290298,1.8229803,0.13725491,0.68,-0.19388676,-0.61827123,-0.55366415,0.3597774,-0.82,0.37693537,0.20172877,1.82298023,0.35977739
17554,-0.023866963,-0.47563428,-1.9334192,1.9095522,0.14509805,0.68,-0.18277644,-0.6253708,-0.5125681,0.32979164,-0.81,0.33436572,0.1846292,1.909552237,0.32979166
17555,-0.041169528,-0.5076915,-2.0294409,1.9882712,0.15294118,0.68,-0.1703533,-0.6318819,-0.46808848,0.29773518,-0.8,0.2923085,0.1681181,1.988271372,0.29773518
17556,-0.057907052,-0.5392023,-2.1167414,2.0588343,0.16078432,0.68,-0.15704618,-0.6377779,-0.42191604,0.26486987,-0.8,0.2607977,0.1622221,2.058834348,0.26486986
17557,-0.07403378,-0.5701335,-2.1950347,2.121001,0.16862746,0.68,-0.14327013,-0.6430525,-0.37548628,0.23221616,-0.79,0.2198665,0.1469475,2.12100092,0.23221615
17558,-0.08950967,-0.6004538,-2.2640896,2.1745799,0.1764706,0.68,-0.12937322,-0.6477158,-0.3298689,0.20049568,-0.78,0.1795462,0.1322842,2.17457993,0.20049568
17559,-0.10429993,-0.6301349,-2.3237436,2.2194436,0.18431373,0.68,-0.11561419,-0.65178925,-0.28577238,0.17015819,-0.78,0.1498651,0.12821075,2.21944367,0.17015819
17560,-0.1183747,-0.65915006,-2.3738933,2.2555187,0.19215687,0.68,-0.10216333,-0.6553024,-0.24359591,0.14143258,-0.77,0.11084994,0.1146976,2.2555186,0.14143258
17561,-0.1317094,-0.687473,-2.4144926,2.282783,0.2,0.68,-0.08912217,-0.6582865,-0.20352492,0.11440274,-0.76,0.072527,0.1017135,2.2827832,0.11440275
17562,-0.14428477,-0.71508014,-2.4455516,2.301267,0.20784314,0.68,-0.07654148,-0.6607746,-0.16559972,0.089058235,-0.76,0.04491986,0.0992254,2.30126683,0.08905824
17563,-0.15608655,-0.74194956,-2.4671385,2.311052,0.21568628,0.68,-0.06444339,-0.66279835,-0.12978588,0.0653425,-0.75,0.00805044,0.08720165,2.31105195,0.06534249
17564,-0.1671062,-0.7680621,-2.4793684,2.3122623,0.22352941,0.68,-0.05283344,-0.6643875,-0.096007735,0.04317429,-0.74,0.0280621,0.0756125,2.3122622,0.043174295
17565,-0.1773391,-0.7934,-2.4824069,2.3050678,0.23137255,0.68,-0.04171037,-0.6655702,-0.06417617,0.022465803,-0.74,0.0534,0.0744298,2.3050678,0.0224658
17566,-0.18678536,-0.81794614,-2.4764597,2.2896743,0.23921569,0.68,-0.03107094,-0.66637236,-0.03420201,0.003131071,-0.73,0.08794614,0.06362764,2.28967434,0.00313107
17567,-0.19544913,-0.8416875,-2.4617736,2.2663245,0.24705882,0.68,-0.020911373,-0.66681755,-0.005999247,-0.014912127,-0.72,0.1216875,0.05318245,2.26632447,0.014912126
17568,-0.20333895,-0.86461055,-2.4386265,2.2352877,0.25490198,0.68,-0.011227611,-0.66692805,0.020512385,-0.031739995,-0.72,0.14461055,0.05307195,2.23528755,0.031739996
17569,-0.21046564,-0.8867051,-2.4073322,2.1968665,0.2627451,0.68,-0.002015287,-0.666724,0.045406926,-0.047422215,-0.71,0.1767051,0.043276,2.19686656,0.047422213
17570,-0.2168443,-0.90796155,-2.3682253,2.151381,0.27058825,0.68,0.006730666,-0.666225,0.06875153,-0.062020864,-0.7,0.20796155,0.033775,2.151381,0.062020864
17571,-0.22249155,-0.92837286,-2.3216677,2.0991762,0.2784314,0.68,0.015016048,-0.66544884,0.09060769,-0.07559164,-0.7,0.22837286,0.03455116,2.09917615,0.075591642
17572,-0.2274272,-0.9479328,-2.2680337,2.0406065,0.28627452,0.68,0.022848107,-0.66441214,0.11103343,-0.088185325,-0.69,0.2579328,0.02558786,2.0406065,0.088185323
17573,-0.23167276,-0.9666362,-2.207716,1.9760431,0.29411766,0.68,0.030234966,-0.6631312,0.13008326,-0.0998483,-0.68,0.2866362,0.0168688,1.97604324,0.099848294
17574,-0.23525137,-0.9844799,-2.1411161,1.9058647,0.3019608,0.68,0.03718666,-0.6616208,0.14781326,-0.1106266,-0.68,0.3044799,0.0183792,1.90586473,0.1106266
17575,-0.23818728,-1.0014619,-2.0686445,1.8304572,0.30980393,0.68,0.043716624,-0.6598952,0.16428669,-0.12057006,-0.67,0.3314619,0.0101048,1.83045722,0.120570066
17576,-0.24050602,-1.0175811,-1.9907149,1.7502089,0.31764707,0.68,0.049840882,-0.65796787,0.17957254,-0.12973166,-0.66,0.3575811,0.00203213,1.75020888,0.129731658
17577,-0.2422339,-1.0328377,-1.907743,1.6655091,0.3254902,0.68,0.055580072,-0.65585124,0.1937524,-0.13817233,-0.65,0.3828377,0.00585124,1.6655091,0.138172328
17578,-0.24339761,-1.0472325,-1.8201426,1.576745,0.33333334,0.68,0.060960412,-0.65355724,0.20692329,-0.14596288,-0.65,0.3972325,0.00355724,1.57674499,0.145962878
17579,-0.24402384,-1.0607679,-1.728327,1.4843032,0.34117648,0.68,0.06601326,-0.6510958,0.21919474,-0.15318148,-0.64,0.4207679,0.0110958,1.48430316,0.15318148
17580,-0.24413984,-1.0734473,-1.632699,1.3885592,0.34901962,0.68,0.07077428,-0.6484762,0.23068586,-0.15991157,-0.63,0.4434473,0.0184762,1.38855916,0.15991158
17581,-0.2437726,-1.0852729,-1.5336585,1.2898859,0.35686275,0.68,0.075284414,-0.645706,0.24152687,-0.16624245,-0.63,0.4552729,0.015706,1.2898859,0.166242456
17582,-0.24294876,-1.0962507,-1.4315991,1.1886504,0.3647059,0.68,0.07958622,-0.6427916,0.2518472,-0.17226098,-0.62,0.4762507,0.0227916,1.18865034,0.17226098
17583,-0.24169417,-1.1063842,-1.3269002,1.085206,0.37254903,0.68,0.08372348,-0.63973767,0.26177394,-0.17805046,-0.61,0.4963842,0.02973767,1.08520603,0.17805046
17584,-0.24003497,-1.1156801,-1.2199297,0.97989476,0.38039216,0.68,0.08773925,-0.63654697,0.27142566,-0.1836864,-0.6,0.5156801,0.03654697,0.97989473,0.18368641
17585,-0.23799622,-1.1241441,-1.1110481,0.8730519,0.3882353,0.68,0.091672905,-0.63322127,0.28090477,-0.18923189,-0.6,0.5241441,0.03322127,0.87305188,0.189231865
17586,-0.23560224,-1.1317818,-1.000602,0.7649997,0.39607844,0.68,0.09555902,-0.6297609,0.29029486,-0.19473583,-0.59,0.5417818,0.0397609,0.76499976,0.19473584
17587,-0.23287624,-1.1386014,-0.88892126,0.656045,0.40392157,0.68,0.09942625,-0.6261649,0.29965827,-0.20023204,-0.58,0.5586014,0.0461649,0.65604502,0.20023202
17588,-0.22984175,-1.1446093,-0.7763301,0.54648834,0.4117647,0.68,0.10329593,-0.6224313,0.30903417,-0.20573826,-0.58,0.5646093,0.0424313,0.54648835,0.20573824
17589,-0.22652055,-1.1498133,-0.6631333,0.43661278,0.41960785,0.68,0.107180916,-0.61855805,0.31843615,-0.21125522,-0.57,0.5798133,0.04855805,0.43661275,0.211255234
17590,-0.22293325,-1.1542209,-0.5496254,0.3266922,0.42745098,0.68,0.11108741,-0.61454207,0.32785898,-0.21677156,-0.56,0.5942209,0.05454207,0.32669215,0.21677157
17591,-0.21910025,-1.1578401,-0.43608686,0.2169866,0.43529412,0.68,0.115013555,-0.6103807,0.33727595,-0.22226241,-0.55,0.6078401,0.0603807,0.21698661,0.222262395
17592,-0.21504171,-1.1606787,-0.32278875,0.10774704,0.44313726,0.68,0.11895124,-0.60607094,0.34664464,-0.22769341,-0.55,0.6106787,0.05607094,0.10774704,0.2276934
17593,-0.21077523,-1.1627457,-0.20998299,-0.000792228,0.4509804,0.68,0.1228865,-0.6016101,0.35590994,-0.23302343,-0.54,0.6227457,0.0616101,0.00079224,0.23302344
17594,-0.20631866,-1.1640474,-0.09791843,-0.10840023,0.45882353,0.68,0.1268014,-0.59699655,0.36500832,-0.23820691,-0.53,0.6340474,0.06699655,0.10840023,0.23820692
17595,-0.20168905,-1.164595,0.013176123,-0.21486518,0.46666667,0.68,0.13067421,-0.592229,0.37387004,-0.24319583,-0.52,0.644595,0.072229,0.214865173,0.24319583
17596,-0.19690236,-1.164394,0.12307565,-0.31997803,0.4745098,0.68,0.13448165,-0.5873063,0.38242507,-0.2479434,-0.52,0.644394,0.0673063,0.31997801,0.24794342
17597,-0.19197379,-1.163454,0.23156828,-0.42354205,0.48235294,0.68,0.13819948,-0.5822289,0.39060462,-0.25240514,-0.51,0.653454,0.0722289,0.42354207,0.25240514
17598,-0.18691786,-1.161784,0.33845356,-0.52537143,0.49019608,0.68,0.1418037,-0.5769975,0.3983443,-0.25654063,-0.5,0.661784,0.0769975,0.52537142,0.2565406
17599,-0.18174854,-1.1593918,0.4435373,-0.6252858,0.49803922,0.68,0.14527072,-0.5716143,0.40558484,-0.2603141,-0.49,0.6693918,0.0816143,0.62528584,0.26031412
17600,-0.17647906,-1.1562859,0.54663306,-0.7231121,0.5058824,0.68,0.14857996,-0.5660813,0.41227785,-0.2636979,-0.49,0.6662859,0.0760813,0.72311212,0.26369789
17601,-0.17112212,-1.1524743,0.647563,-0.8186851,0.5137255,0.68,0.15171269,-0.56040144,0.41838315,-0.26667047,-0.48,0.6724743,0.08040144,0.81868512,0.26667046
17602,-0.16568956,-1.1479656,0.7461569,-0.9118464,0.52156866,0.68,0.15465312,-0.55457854,0.42387056,-0.26921746,-0.47,0.6779656,0.08457854,0.91184646,0.26921744
17603,-0.16019312,-1.1427681,0.84225136,-1.0024445,0.5294118,0.68,0.15738823,-0.548617,0.4287202,-0.27133197,-0.46,0.6827681,0.088617,1.00244448,0.27133197
17604,-0.15464412,-1.1368908,0.9356905,-1.0903347,0.5372549,0.68,0.15990953,-0.5425209,0.43292457,-0.27301502,-0.46,0.6768908,0.0825209,1.09033462,0.27301504
17605,-0.1490532,-1.1303403,1.0263141,-1.1753674,0.54509807,0.68,0.16221054,-0.5362953,0.43648297,-0.2742724,-0.45,0.6803403,0.0862953,1.1753673,0.27427243
17606,-0.14343081,-1.1231271,1.1139822,-1.257413,0.5529412,0.68,0.16428968,-0.52994466,0.4394077,-0.27511802,-0.44,0.6831271,0.08994466,1.25741301,0.27511802
17607,-0.137787,-1.1152586,1.1985506,-1.3363376,0.56078434,0.68,0.16614717,-0.5234742,0.4417163,-0.27556914,-0.43,0.6852586,0.0934742,1.3363376,0.27556913
17608,-0.13213131,-1.106743,1.279879,-1.4120103,0.5686275,0.68,0.16778661,-0.5168884,0.44343472,-0.27564812,-0.43,0.676743,0.0868884,1.41201031,0.27564811
17609,-0.1264737,-1.0975894,1.3578349,-1.4843086,0.5764706,0.68,0.1692147,-0.51019216,0.4445951,-0.2753804,-0.42,0.6775894,0.09019216,1.4843086,0.2753804
17610,-0.12082308,-1.087806,1.4322901,-1.5531131,0.58431375,0.68,0.17043963,-0.5033894,0.44523326,-0.27479362,-0.41,0.677806,0.0933894,1.55311318,0.27479363
17611,-0.11518902,-1.0774018,1.5031173,-1.6183064,0.5921569,0.68,0.17147118,-0.4964844,0.44538757,-0.2739164,-0.4,0.6774018,0.0964844,1.61830632,0.27391639
17612,-0.10958005,-1.0663854,1.5702003,-1.6797804,0.6,0.68,0.17232095,-0.48948044,0.44509873,-0.27277777,-0.4,0.6663854,0.08948044,1.67978035,0.27277778
17613,-0.10400566,-1.0547665,1.6334202,-1.7374259,0.60784316,0.68,0.17300165,-0.48238033,0.44440868,-0.27140704,-0.39,0.6647665,0.09238033,1.73742586,0.27140703
17614,-0.09847426,-1.0425535,1.6926653,-1.7911396,0.6156863,0.68,0.17352475,-0.475187,0.44335553,-0.26983076,-0.38,0.6625535,0.095187,1.79113956,0.26983078
17615,-0.09299447,-1.0297567,1.747831,-1.8408254,0.62352943,0.68,0.17390372,-0.4679017,0.4419782,-0.26807448,-0.37,0.6597567,0.0979017,1.84082547,0.26807448
17616,-0.08757498,-1.0163854,1.798819,-1.8863939,0.6313726,0.68,0.17414926,-0.46052653,0.44030935,-0.26616007,-0.37,0.6463854,0.09052653,1.88639398,0.26616009
17617,-0.08222415,-1.0024487,1.8455311,-1.9277552,0.6392157,0.68,0.17427354,-0.453062,0.43838206,-0.26410854,-0.36,0.6424487,0.093062,1.92775525,0.26410852
17618,-0.07695048,-0.9879582,1.8878819,-1.9648323,0.64705884,0.68,0.17428659,-0.44550788,0.43622327,-0.2619367,-0.35,0.6379582,0.09550788,1.96483238,0.26193668
17619,-0.07176217,-0.9729242,1.9257921,-1.9975543,0.654902,0.68,0.1741965,-0.4378652,0.4338542,-0.2596577,-0.34,0.6329242,0.0978652,1.99755427,0.2596577
17620,-0.066667624,-0.95735747,1.9591894,-2.0258572,0.6627451,0.68,0.1740118,-0.4301316,0.43129373,-0.25728193,-0.33,0.62735747,0.1001316,2.025857024,0.25728193
17621,-0.06167482,-0.94126934,1.9880077,-2.0496824,0.67058825,0.68,0.17373681,-0.42230782,0.42855254,-0.25481573,-0.33,0.61126934,0.09230782,2.04968252,0.25481573
17622,-0.056791935,-0.9246714,2.0121927,-2.0689847,0.6784314,0.68,0.17337649,-0.41439116,0.42564,-0.25226352,-0.32,0.6046714,0.09439116,2.068984635,0.25226351
17623,-0.052026574,-0.9075755,2.031699,-2.0837255,0.6862745,0.68,0.17293315,-0.40637982,0.42255804,-0.24962488,-0.31,0.5975755,0.09637982,2.083725574,0.24962489
17624,-0.047386926,-0.88999426,2.046494,-2.093881,0.69411767,0.68,0.17240688,-0.39827222,0.41930452,-0.24689762,-0.3,0.58999426,0.09827222,2.093880926,0.24689764
17625,-0.042879716,-0.8719406,2.0565524,-2.0994322,0.7019608,0.68,0.17179629,-0.39006576,0.41587254,-0.24407625,-0.3,0.5719406,0.09006576,2.099432116,0.24407625
17626,-0.038512938,-0.8534283,2.0618637,-2.1003766,0.70980394,0.68,0.17109871,-0.38175792,0.41225162,-0.24115291,-0.29,0.5634283,0.09175792,2.100376638,0.24115291
17627,-0.034293424,-0.8344711,2.062432,-2.0967255,0.7176471,0.68,0.17031008,-0.3733467,0.4084282,-0.23811811,-0.28,0.5544711,0.0933467,2.096725424,0.23811812
17628,-0.030227682,-0.8150827,2.0582693,-2.088497,0.7254902,0.68,0.16942325,-0.36482865,0.40438235,-0.2349591,-0.27,0.5450827,0.09482865,2.088496982,0.2349591
17629,-0.02632281,-0.7952788,2.0494065,-2.0757294,0.73333335,0.68,0.16843113,-0.35620135,0.40009415,-0.23166303,-0.27,0.5252788,0.08620135,2.07572931,0.23166302
17630,-0.02258423,-0.77507406,2.035886,-2.0584702,0.7411765,0.68,0.16732512,-0.34746224,0.39553902,-0.2282139,-0.26,0.51507406,0.08746224,2.05847023,0.2282139
17631,-0.019018367,-0.7544846,2.017766,-2.0367842,0.7490196,0.68,0.16609423,-0.3386101,0.39069173,-0.22459748,-0.25,0.5044846,0.0886101,2.036784367,0.2245975
17632,-0.015629858,-0.73352545,1.995116,-2.010746,0.75686276,0.68,0.16472813,-0.32964122,0.3855238,-0.22079568,-0.24,0.49352545,0.08964122,2.010745858,0.22079567
17633,-0.012423986,-0.7122148,1.9680288,-1.9804528,0.7647059,0.68,0.16321458,-0.3205546,0.38000816,-0.21679358,-0.23,0.4822148,0.0905546,1.980452786,0.21679358
17634,-0.00940492,-0.6905686,1.936603,-1.9460078,0.77254903,0.68,0.16154033,-0.3113481,0.3741128,-0.21257249,-0.23,0.4605686,0.0813481,1.94600792,0.21257247
17635,-0.006576755,-0.6686048,1.9009591,-1.9075359,0.78039217,0.68,0.15969242,-0.30202073,0.3678098,-0.2081174,-0.22,0.4486048,0.08202073,1.907535855,0.20811738
17636,-0.003942621,-0.64634037,1.8612275,-1.8651701,0.7882353,0.68,0.15765677,-0.2925722,0.36107126,-0.20341448,-0.21,0.43634037,0.0825722,1.865170121,0.20341449
17637,-0.001505258,-0.62379354,1.8175551,-1.8190603,0.79607844,0.68,0.15541923,-0.28300112,0.35386693,-0.19844769,-0.2,0.42379354,0.08300112,1.819060358,0.1984477
17638,0.000733047,-0.6009844,1.7701085,-1.7693754,0.8039216,0.68,0.15296704,-0.2733076,0.3461724,-0.19320534,-0.2,0.4009844,0.0733076,1.769375453,0.19320536
17639,0.002770758,-0.5779297,1.7190547,-1.7162839,0.8117647,0.68,0.15028483,-0.2634936,0.33796343,-0.1876786,-0.19,0.3879297,0.0734936,1.716283942,0.1876786
17640,0.004607047,-0.55464864,1.6645815,-1.6599745,0.81960785,0.68,0.14736095,-0.2535589,0.3292199,-0.18185897,-0.18,0.37464864,0.0735589,1.659974453,0.18185895
17641,0.0062416,-0.5311619,1.606894,-1.6006525,0.827451,0.68,0.14418112,-0.2435062,0.31992263,-0.1757415,-0.17,0.3611619,0.0735062,1.6006524,0.17574151
17642,0.007674926,-0.5074864,1.5461932,-1.5385183,0.8352941,0.68,0.14073466,-0.2333373,0.31005985,-0.16932517,-0.16,0.3474864,0.0733373,1.538518274,0.16932519
17643,0.008907793,-0.4836443,1.4827058,-1.473798,0.84313726,0.68,0.13700967,-0.22305554,0.29961985,-0.1626102,-0.16,0.3236443,0.06305554,1.473798007,0.16261018
17644,0.00994222,-0.4596532,1.4166542,-1.406712,0.8509804,0.68,0.13299735,-0.21266477,0.28860053,-0.15560317,-0.15,0.3096532,0.06266477,1.40671198,0.15560318
17645,0.010780146,-0.4355328,1.3482721,-1.337492,0.85882354,0.68,0.12868947,-0.20216995,0.2770027,-0.14831322,-0.14,0.2955328,0.06216995,1.337491954,0.14831323
17646,0.01142481,-0.41130334,1.2778026,-1.2663778,0.8666667,0.68,0.124079615,-0.19157502,0.2648327,-0.1407531,-0.13,0.28130334,0.06157502,1.26637779,0.140753085
17647,0.011879431,-0.38698447,1.2054899,-1.1936104,0.8745098,0.68,0.11916246,-0.18088621,0.25210175,-0.13293926,-0.13,0.25698447,0.05088621,1.193610469,0.13293929
17648,0.012148359,-0.3625946,1.1315795,-1.1194311,0.88235295,0.68,0.11393545,-0.17010951,0.23882894,-0.124893494,-0.12,0.2425946,0.05010951,1.119431141,0.12489349
17649,0.012236502,-0.33815283,1.0563194,-1.0440829,0.8901961,0.68,0.10839629,-0.15925139,0.22503708,-0.1166408,-0.11,0.22815283,0.04925139,1.044082898,0.11664079
17650,0.01214869,-0.31367832,0.97995883,-0.96781015,0.8980392,0.68,0.10254771,-0.14832014,0.21075705,-0.10820933,-0.1,0.21367832,0.04832014,0.96781014,0.10820934
17651,0.011890585,-0.28918973,0.90274423,-0.89085364,0.90588236,0.68,0.0963917,-0.13732287,0.196023,-0.099631295,-0.09,0.19918973,0.04732287,0.890853645,0.0996313
17652,0.01146858,-0.26470572,0.82492167,-0.8134531,0.9137255,0.68,0.08993395,-0.12626965,0.18087773,-0.09094379,-0.09,0.17470572,0.03626965,0.81345309,0.09094378
17653,0.010888925,-0.24024351,0.74672824,-0.7358393,0.92156863,0.68,0.083181,-0.11516663,0.16536282,-0.082181826,-0.08,0.16024351,0.03516663,0.735839315,0.08218182
17654,0.010158843,-0.21582113,0.6683993,-0.65824044,0.92941177,0.68,0.07614324,-0.10402648,0.14953306,-0.07338982,-0.07,0.14582113,0.03402648,0.658240457,0.07338982
17655,0.009285244,-0.19145536,0.5901614,-0.5808761,0.9372549,0.68,0.06883058,-0.09285517,0.1334364,-0.06460582,-0.06,0.13145536,0.03285517,0.580876156,0.06460582
17656,0.008275879,-0.16716284,0.5122337,-0.5039578,0.94509804,0.68,0.061255924,-0.08166328,0.11713047,-0.05587455,-0.05,0.11716284,0.03166328,0.503957821,0.055874546
17657,0.007138318,-0.14295958,0.43482625,-0.42768794,0.9529412,0.68,0.053434007,-0.070461884,0.1006756,-0.04724159,-0.05,0.09295958,0.020461884,0.427687932,0.047241593
17658,0.005880555,-0.11886143,0.35814056,-0.35226,0.9607843,0.68,0.045381244,-0.059259877,0.084130384,-0.038749143,-0.04,0.07886143,0.019259877,0.352260005,0.03874914
17659,0.004510491,-0.09488301,0.28236526,-0.27785477,0.96862745,0.68,0.037115015,-0.04806745,0.06755607,-0.030441055,-0.03,0.06488301,0.01806745,0.277854769,0.030441055
17660,0.00303633,-0.071037315,0.20767453,-0.20463818,0.9764706,0.68,0.028652553,-0.036893114,0.051010776,-0.022358224,-0.02,0.051037315,0.016893114,0.2046382,0.022358223
17661,0.001466139,-0.047340386,0.13424215,-0.132776,0.9843137,0.68,0.02001405,-0.02574797,0.03455623,-0.01454218,-0.02,0.027340386,0.00574797,0.132776011,0.01454218
17662,-0.000191773,-0.023804795,0.06222055,-0.06241232,0.99215686,0.68,0.011218775,-0.014641866,0.018250573,-0.007031798,-0.01,0.013804795,0.004641866,0.062412323,0.007031798
17663,-0.001929836,-0.000441104,-0.008254417,0.006324582,1,0.68,0.002286824,-0.003582209,0.002146391,0.000140433,0,0.000441104,0.003582209,0.006324581,0.000140433
17664,0.002721614,-1.69E-05,0.006661004,-0.00393939,-1,0.69,-0.003925056,0.003967658,-0.00378181,-0.000143246,0,0.0000169,0.003967658,0.00393939,0.000143246
17665,0.003952721,0.026184626,-0.08173771,0.08569043,-0.99215686,0.69,-0.012555191,0.014993146,-0.019710498,0.007155306,0.01,0.016184626,0.004993146,0.085690431,0.007155307
17666,0.005284072,0.0525022,-0.1712784,0.17656247,-0.9843137,0.69,-0.021044442,0.026047304,-0.035749245,0.014704804,0.02,0.0325022,0.006047304,0.176562472,0.014704803
17667,0.0067194,0.07892047,-0.26177496,0.26849437,-0.9764706,0.69,-0.029368516,0.03712009,-0.051849894,0.022481378,0.02,0.05892047,0.01712009,0.26849436,0.022481378
17668,0.008260721,0.10542685,-0.35304174,0.36130247,-0.96862745,0.69,-0.037500486,0.04820268,-0.06796495,0.030464461,0.03,0.07542685,0.01820268,0.361302461,0.030464464
17669,0.009911409,0.13200538,-0.44487303,0.45478445,-0.9607843,0.69,-0.04541925,0.059288755,-0.08404968,0.03863043,0.04,0.09200538,0.019288755,0.454784439,0.03863043
17670,0.0116736,0.15864168,-0.53705966,0.5487333,-0.9529412,0.69,-0.05310426,0.070369825,-0.10005577,0.046951514,0.05,0.10864168,0.020369825,0.54873326,0.04695151
17671,0.013549761,0.18532015,-0.6293825,0.64293224,-0.94509804,0.69,-0.060529087,0.08143936,-0.1159374,0.05540831,0.05,0.13532015,0.03143936,0.642932261,0.055408313
17672,0.015542452,0.21202578,-0.7216164,0.73715883,-0.9372549,0.69,-0.067678675,0.09248759,-0.13164414,0.06396546,0.06,0.15202578,0.03248759,0.737158852,0.063965465
17673,0.017652817,0.2387409,-0.813523,0.8311758,-0.92941177,0.69,-0.074526995,0.103504315,-0.14712586,0.07259887,0.07,0.1687409,0.033504315,0.831175817,0.072598865
